UserEmail,POL,LINK,MINA,USDT,ETH,AVX,USDC
alex.garcia23@yahoo.com,42806.77,18663.7,1437.04,8725.56,41132.55,2095.28,33891.94
david.rodriguez90@outlook.com,25245.88,21280.09,20656.43,2875.98,17044.84,17175.77,1248.2
jane.williams31@outlook.com,8781.53,12000.23,48438.35,184.57,49863.01,24457.72,9835.08
john.smith73@outlook.com,11635.77,42605.64,30440.94,17994.55,44237.66,41060.92,27998.87
david.davis79@protonmail.com,13190.16,5013.7,38952.88,34009.94,8284.12,40809.55,48776.42
michael.davis62@yahoo.com,22864.04,48685.42,35300.02,18718.05,16150.09,20227.47,49050.48
sarah.davis60@yahoo.com,49184.14,46963.93,45422.55,1321.38,26788.55,26366.55,31385.72
jane.wilson32@outlook.com,28778.11,7604.1,38942.73,26138.53,37777.58,8987.84,7715.48
john.rodriguez95@yahoo.com,1674.22,6616.49,41444.62,30361.66,22861.69,1005.77,29466.57
john.smith25@outlook.com,11464.08,39928.32,29960.01,9201.98,23425.03,23265.73,36800.5
lisa.rodriguez69@yahoo.com,4390.31,4085.38,16199.49,35256.39,46101.35,21663.44,39229.13
chris.williams68@outlook.com,13894.83,43019.62,27913.64,49557.74,38112.79,33685.69,32416.54
robert.williams64@outlook.com,11446.15,16956.73,491.88,21912.94,43177.12,27367.47,49920.41
john.jones62@protonmail.com,10283.91,46953.2,4379.76,23812.66,9720.05,44051.85,2842.9
robert.johnson44@gmail.com,21314.61,48602.02,740.52,25193.66,47781.28,6547.14,47132.74
alex.williams48@outlook.com,35703.68,21924.08,18647.12,28709.87,22141.62,6993.23,24811.33
alex.rodriguez48@protonmail.com,7757.03,45868.23,22339.61,2396.06,35449.98,45723.83,14496.41
lisa.jones5@yahoo.com,46931.65,32915.92,24228.86,699.51,26675.06,43016.03,20463.15
robert.johnson22@protonmail.com,29953.62,49853.77,9838.5,37151.79,36374.02,15939.59,14692.65
john.wilson79@yahoo.com,47266.78,40566.68,2504.04,18646.1,14383.57,29328.9,49281.89
jane.jones24@outlook.com,36197.71,12883.1,48657.75,25558.65,4702.94,24834.74,44187.66
alex.smith28@protonmail.com,26613.87,37637.69,33354.26,47537.52,16456.32,34824.63,16999.1
david.jones90@outlook.com,13974.38,794.54,44315.86,43354.81,29545.33,8850.35,11105.38
lisa.brown99@gmail.com,14802.16,10225.85,48028.96,45102.43,36749.98,19490.48,8276.81
chris.brown76@protonmail.com,21225.86,1758.06,29321.74,33531.31,49425.82,21976.65,12470.36
alex.johnson71@yahoo.com,23826.05,17882.84,30581.54,28192.86,34053.43,20608.49,30857.93
david.miller59@outlook.com,9858.76,22341.45,6692.93,11029.2,26139.24,42508.75,47540.99
emily.brown75@gmail.com,21168.05,6002.66,12969.59,42604.75,42628.72,2358.55,17328.67
robert.miller57@yahoo.com,8775.24,2717.13,31488.68,48719.62,35219.9,22401.64,27556.83
chris.davis36@protonmail.com,34103.95,49451.99,49216.12,881.62,48856.63,6535.33,46228.91
chris.jones62@yahoo.com,4364.69,12392.68,41083.43,38144.39,38932.12,25014.81,41084.13
michael.johnson21@yahoo.com,6003.68,43068.32,2384.72,30771.6,42649.67,14440.92,5353.62
david.jones7@yahoo.com,231.0,42927.78,44730.37,6897.96,5688.39,22991.68,27561.73
sarah.garcia20@gmail.com,48441.18,20758.49,42623.23,36578.93,17478.26,39289.41,13391.86
jane.garcia25@outlook.com,26569.92,10382.31,38521.7,40034.26,25565.16,20898.94,49021.76
lisa.williams44@gmail.com,14878.76,11880.4,36867.87,41092.58,29236.11,42766.56,47026.49
jane.williams82@gmail.com,11657.44,10155.39,8549.9,25813.51,18622.92,37974.22,12047.09
jane.williams36@gmail.com,30025.24,18300.77,29941.79,36122.51,7400.58,47801.28,40470.67
david.miller64@outlook.com,8332.07,40607.7,22238.0,9308.27,18664.13,38344.52,709.61
michael.rodriguez42@outlook.com,36665.04,36825.3,47835.72,7800.58,37162.35,38145.09,29616.72
alex.smith46@protonmail.com,20405.39,20273.41,20458.31,3467.1,40431.93,30092.32,42006.18
michael.wilson90@gmail.com,26528.68,45136.78,12508.93,42619.33,11759.01,15390.68,6411.55
lisa.johnson69@outlook.com,5461.65,36308.31,19770.59,13201.31,14340.3,31062.59,29257.71
david.williams17@gmail.com,5188.01,23820.7,43089.46,46331.91,32950.92,29664.17,10842.49
robert.jones84@outlook.com,33559.46,24169.36,36579.54,36988.86,24440.53,49789.45,30751.64
alex.garcia27@protonmail.com,1904.18,15730.72,14291.19,30069.99,25321.83,47898.42,11455.3
david.rodriguez15@gmail.com,46522.07,39448.77,41538.79,33634.46,25766.95,26966.91,13828.11
sarah.johnson86@outlook.com,22764.88,7577.23,44504.02,44486.6,44644.8,9313.89,9069.12
david.miller99@yahoo.com,29650.71,49169.67,4269.15,7890.52,1079.0,27696.42,3796.0
david.miller7@protonmail.com,42618.5,10641.6,31146.77,16716.61,10621.84,14458.64,47137.65
jane.wilson9@yahoo.com,39655.95,2065.95,30865.35,8800.45,16662.95,30066.85,23561.44
david.rodriguez6@gmail.com,43626.84,20297.67,1231.37,1197.46,4304.08,10800.84,37522.05
michael.davis69@protonmail.com,30339.24,11035.43,29312.25,8182.31,37691.34,39899.95,343.58
john.williams6@gmail.com,25270.15,15635.64,30151.39,29664.11,24533.64,34636.81,9893.66
robert.rodriguez87@gmail.com,15267.02,34885.18,48324.84,46373.45,38040.32,2336.0,43099.62
john.jones36@gmail.com,9332.33,130.71,12425.63,20280.67,38908.02,6008.82,45998.76
sarah.rodriguez27@outlook.com,42152.21,23015.46,3256.67,32687.38,39533.21,24283.02,39435.89
michael.williams28@gmail.com,24924.13,26525.76,43514.52,37948.83,46842.77,15367.33,44524.65
sarah.davis89@outlook.com,1209.8,7790.27,37283.55,36124.99,43636.38,11070.51,46824.46
john.rodriguez2@outlook.com,42808.34,19113.43,39284.2,11082.66,12799.96,34853.27,13431.84
michael.miller14@yahoo.com,21955.74,7819.45,8904.53,46335.13,29747.54,11155.71,41815.31
lisa.jones27@yahoo.com,42604.57,31847.72,15669.51,6276.78,17787.32,26159.83,139.03
sarah.wilson14@gmail.com,22049.75,13528.57,37804.79,944.63,21842.94,18382.62,5455.91
sarah.brown12@gmail.com,20823.15,7319.61,30207.26,41715.34,17421.09,46746.5,43726.67
lisa.miller82@gmail.com,46806.8,28953.11,8310.19,16009.81,6650.2,35817.28,49684.86
michael.smith64@gmail.com,6703.41,2390.95,5769.78,6378.9,24839.83,20528.22,31888.68
sarah.rodriguez36@outlook.com,46135.27,48581.07,30098.53,10467.91,41943.98,12686.74,17113.97
sarah.brown25@yahoo.com,5975.05,47569.31,5410.09,14646.56,2225.2,4885.51,33530.45
emily.jones58@yahoo.com,9498.65,23997.42,19330.18,37980.16,49783.35,20300.54,687.24
jane.jones17@protonmail.com,12608.24,17684.71,21547.73,41940.34,27794.1,22651.7,23414.37
alex.brown2@outlook.com,35778.99,47886.46,7388.8,17071.06,44461.82,12772.63,24048.44
chris.johnson34@protonmail.com,46515.94,35694.3,24393.66,27782.86,45260.99,24156.93,33237.52
lisa.davis74@yahoo.com,1149.31,26858.65,47.67,38452.31,27270.53,12980.9,44277.22
lisa.rodriguez38@outlook.com,34620.69,39372.51,22716.12,13010.44,33950.29,37554.02,26175.28
robert.davis19@protonmail.com,30819.63,12261.21,4942.11,14348.78,43300.15,855.55,27930.99
robert.wilson32@gmail.com,41043.8,48269.74,22071.61,26476.41,19523.28,25176.84,18159.87
alex.wilson7@yahoo.com,5563.54,6258.08,47283.75,36987.58,19784.23,11747.43,43997.44
robert.johnson97@yahoo.com,47266.8,42494.72,19566.07,5212.42,18461.99,29229.92,31398.27
alex.miller95@outlook.com,36176.3,28630.88,49122.69,35476.95,25330.12,4715.88,13183.57
emily.miller62@protonmail.com,13868.58,20449.81,14950.66,37740.75,23011.2,47837.26,15566.02
emily.miller47@protonmail.com,13504.03,24254.6,39118.41,21270.06,12693.79,10610.79,24130.14
chris.miller76@protonmail.com,22500.65,5731.39,4416.25,11246.45,41000.56,18323.78,22829.27
michael.johnson97@outlook.com,18825.54,15485.52,10330.03,27696.22,5660.62,34396.95,7669.7
emily.johnson15@outlook.com,16878.56,39410.44,4537.81,43092.9,25648.7,39840.87,5504.31
david.johnson17@yahoo.com,26506.56,9131.98,42249.62,3133.53,22623.57,22986.89,9930.54
chris.smith92@yahoo.com,45480.64,6902.28,15280.07,42133.0,10664.22,46198.41,6319.3
lisa.brown59@outlook.com,38340.96,16044.4,21318.26,21934.02,13699.74,12790.55,40860.95
lisa.wilson75@protonmail.com,1192.82,40892.05,44445.49,7694.61,35225.0,33987.06,1440.26
alex.wilson62@gmail.com,3575.36,4630.04,3938.96,26155.48,28316.22,7845.17,758.51
alex.miller27@yahoo.com,39179.83,40602.63,44515.05,17324.78,12468.51,9042.66,23097.1
robert.johnson65@yahoo.com,23504.94,5282.83,12609.65,43388.47,5944.36,37646.3,30350.41
chris.davis91@protonmail.com,14838.58,37446.14,35526.63,44755.6,6994.69,34974.97,20809.89
michael.jones43@protonmail.com,26364.41,13830.69,46899.72,44396.66,21654.42,48107.3,46371.24
emily.miller57@yahoo.com,36797.03,10219.33,10616.09,3822.3,408.75,17365.42,20453.96
robert.williams32@protonmail.com,35250.8,39779.57,3323.16,23678.96,38802.87,34190.23,43050.37
alex.miller28@gmail.com,25857.63,4782.37,48105.86,35411.27,18748.37,13940.59,41651.55
emily.davis76@gmail.com,41900.17,33497.22,5448.13,45170.53,43174.29,7394.97,3754.09
david.williams26@gmail.com,26832.18,16501.75,11958.27,1107.37,41689.39,17611.2,13694.81
jane.miller44@gmail.com,27687.99,45856.98,48676.71,14810.01,13327.44,34185.09,7504.24
sarah.garcia29@yahoo.com,3543.46,10024.59,6930.05,17330.21,6277.33,8076.51,37223.87
david.johnson85@protonmail.com,30878.33,44798.12,27929.29,19349.33,31792.68,22900.25,26215.49
chris.davis75@protonmail.com,26964.64,6699.12,8166.42,41016.32,39977.19,45421.77,21087.32
chris.jones93@protonmail.com,28009.19,17784.78,5982.38,13893.88,552.31,27884.38,15501.46
emily.brown93@gmail.com,10693.84,48866.43,30350.51,6850.48,15985.37,32539.42,21333.0
john.smith33@outlook.com,28332.33,8520.75,45588.45,40253.8,37694.54,46161.12,437.26
lisa.brown76@protonmail.com,8070.11,38035.75,25367.82,38595.87,32053.83,14580.6,28068.52
alex.brown14@yahoo.com,26419.04,32687.45,47997.19,22328.19,43459.46,31188.21,24210.13
michael.johnson54@outlook.com,22327.16,6463.22,40682.58,46774.15,23237.85,6431.64,28979.27
lisa.garcia31@gmail.com,31754.46,35847.47,4808.42,44469.51,15405.33,21497.18,11968.11
jane.brown71@gmail.com,4536.8,37218.8,37817.95,881.07,46394.0,40452.77,15305.0
chris.garcia13@yahoo.com,3092.63,27064.23,49241.16,32073.95,2242.88,12682.63,39514.51
michael.miller3@gmail.com,30628.29,12304.38,11446.66,2129.28,49596.29,782.02,45407.51
alex.davis87@outlook.com,19643.7,12497.83,25777.07,35620.89,42576.43,17771.21,12168.63
michael.garcia43@yahoo.com,42824.25,42531.69,14175.48,45452.7,35803.09,44973.32,35587.75
emily.jones69@protonmail.com,16152.67,49984.27,49253.44,40874.37,20365.15,41618.52,10448.42
robert.johnson79@protonmail.com,34385.52,20460.99,38474.8,11715.86,13590.43,7191.54,18430.13
jane.wilson79@outlook.com,45677.16,9821.64,45367.38,11181.17,49375.37,46784.9,23057.71
robert.garcia89@protonmail.com,15385.87,3463.05,4278.54,43492.16,49015.08,43214.24,10098.62
michael.johnson52@gmail.com,19175.36,9218.74,46979.9,12796.65,6177.11,41608.12,49026.25
lisa.wilson54@protonmail.com,40223.54,12892.71,11403.6,25741.27,14487.16,2998.24,1022.74
david.johnson86@protonmail.com,25370.75,23939.42,7951.85,37928.86,3171.2,29442.92,43385.2
alex.wilson51@yahoo.com,8298.21,35909.92,9702.46,33401.11,9851.33,37287.77,7330.98
sarah.rodriguez77@outlook.com,28731.24,20922.54,14118.71,29276.31,15196.3,12137.81,19280.7
chris.davis28@yahoo.com,11111.8,40073.07,5983.26,48541.68,14416.64,44142.71,46594.7
jane.williams97@outlook.com,4681.88,49870.74,3403.38,43721.11,31393.0,43526.62,21674.44
john.smith13@gmail.com,23379.82,38585.23,26906.61,26780.53,23706.46,40780.67,16136.15
jane.garcia89@outlook.com,37743.71,37427.38,16640.78,29622.11,11636.2,23733.19,31272.02
lisa.jones69@outlook.com,17455.05,32750.91,27107.23,42237.1,28254.39,43759.79,26892.37
emily.garcia79@protonmail.com,34386.17,18337.24,19468.43,33385.29,48564.74,45794.97,22366.04
lisa.miller89@gmail.com,5130.41,2890.18,1009.88,23515.28,43464.53,15246.94,27329.64
michael.smith77@protonmail.com,238.53,5964.89,10682.68,24790.32,19758.07,25953.48,24186.45
jane.davis69@yahoo.com,4295.15,49529.32,49352.5,17984.39,36127.74,32262.79,32549.35
robert.davis53@yahoo.com,11615.56,11794.06,24810.82,39017.46,3047.31,16429.08,43554.79
lisa.wilson69@outlook.com,19846.76,21822.54,4971.46,39246.12,34563.15,42761.57,44762.32
lisa.garcia20@gmail.com,8276.02,49969.7,26429.43,32104.1,20306.54,49171.77,37750.99
michael.jones8@outlook.com,22479.99,22968.53,41028.67,38262.17,8572.48,13612.29,36234.49
michael.brown99@gmail.com,11479.96,36181.56,39959.23,42459.35,3476.3,3192.17,10160.8
john.wilson75@gmail.com,43303.09,34838.92,11375.82,8273.68,12266.48,49681.6,7660.85
jane.miller48@yahoo.com,6598.46,35967.44,8855.33,39552.41,3769.63,4691.53,7456.35
chris.garcia92@protonmail.com,10915.88,8744.32,32764.87,29472.79,35815.35,33899.07,44095.24
sarah.miller76@yahoo.com,6753.56,366.21,45007.61,19987.21,45924.34,26791.18,42765.05
sarah.jones29@yahoo.com,4038.83,34274.0,9606.88,474.5,49812.41,18657.19,28996.84
jane.garcia69@outlook.com,47455.51,47258.83,26442.76,32523.05,17272.74,32977.4,2307.48
emily.davis74@outlook.com,43542.8,14592.75,46595.21,24533.28,32618.59,31056.68,49534.09
robert.garcia58@gmail.com,32651.41,19014.16,14876.3,28325.14,11880.36,11031.29,32326.89
michael.johnson77@outlook.com,46011.65,38387.26,2396.02,42916.52,38978.92,20859.33,7703.67
robert.garcia13@outlook.com,15065.45,37428.98,6202.23,19499.76,13208.17,26760.87,992.52
david.johnson7@outlook.com,25805.86,25766.68,8078.94,12039.05,9498.15,43660.59,4486.11
david.brown29@gmail.com,18190.36,12424.94,4642.4,37196.14,14723.13,7184.71,28670.42
robert.rodriguez39@yahoo.com,35478.13,32979.0,48585.14,30283.13,25785.23,35103.64,42337.47
lisa.wilson37@outlook.com,23031.21,33543.88,12912.73,31594.94,7277.57,21021.39,2656.98
robert.williams40@gmail.com,8637.58,6565.17,14305.5,41481.03,31770.88,25648.44,43216.92
david.wilson29@outlook.com,22753.29,2365.14,19082.05,44138.54,36281.53,41657.19,43610.03
robert.wilson80@gmail.com,32149.55,36835.69,47255.92,37939.15,24663.91,10631.31,432.97
john.williams33@yahoo.com,5629.61,6009.02,5247.8,34182.98,15772.14,25671.35,32065.48
jane.garcia42@yahoo.com,27171.51,34424.41,16357.34,15476.08,21578.6,23767.96,1495.56
jane.garcia41@outlook.com,47069.22,33786.86,24854.95,45750.29,22226.14,37640.28,12084.78
john.williams67@yahoo.com,31376.83,44470.19,25500.6,2433.95,15403.42,37967.25,11952.8
john.johnson13@outlook.com,29854.45,36751.44,11584.21,27526.45,36631.8,11411.91,23031.26
jane.smith97@gmail.com,42145.63,38928.42,36579.31,8965.3,30701.22,15389.08,25297.12
david.garcia52@outlook.com,1721.07,8108.29,7963.64,44825.3,6859.28,22492.49,4768.73
john.jones14@protonmail.com,17493.11,38719.35,46366.63,10807.13,8102.8,5643.37,1877.7
jane.davis76@yahoo.com,8287.71,11136.65,23910.05,1975.25,3933.12,33113.19,18390.2
jane.williams76@protonmail.com,27966.46,33194.11,20696.97,49635.37,44862.17,22804.6,19725.14
chris.miller12@gmail.com,19096.44,6869.62,5563.0,34473.52,46326.94,30770.65,44427.05
alex.rodriguez78@gmail.com,34072.67,2119.79,10042.02,31684.42,27619.86,12102.65,7105.81
robert.rodriguez23@gmail.com,30176.55,44577.32,47334.86,21784.58,17010.08,16821.71,28556.81
alex.brown88@gmail.com,115.43,24590.37,30634.89,16571.05,25451.0,19919.37,34600.74
david.jones97@gmail.com,25526.59,5379.41,25545.49,9648.36,25359.33,24661.16,27165.32
robert.rodriguez69@gmail.com,20271.62,12109.12,3319.53,9210.56,10268.36,29566.1,2304.36
sarah.johnson49@yahoo.com,47262.74,46213.13,6064.69,38893.4,3041.03,22745.93,12936.67
michael.williams50@protonmail.com,26982.81,14074.11,2742.36,40743.33,8820.07,24744.08,41459.01
michael.smith73@yahoo.com,14105.91,44288.31,32859.07,33353.27,11515.45,17961.18,30627.51
lisa.garcia4@outlook.com,25794.82,30050.85,6799.7,10527.1,35410.36,49072.46,18753.83
chris.johnson53@gmail.com,28198.17,43245.87,43233.51,17716.36,27338.97,21100.92,16554.66
sarah.miller74@outlook.com,10263.34,37572.87,10135.69,26488.26,41110.97,18923.16,7090.0
john.jones82@protonmail.com,13433.5,7164.43,28250.72,42093.83,31762.22,18220.11,37229.43
alex.williams76@protonmail.com,11155.05,12423.91,46851.78,30407.26,37938.55,30490.19,26182.06
david.williams34@outlook.com,26881.11,34613.99,19400.45,19976.17,8696.5,41151.61,38959.99
lisa.wilson44@protonmail.com,39232.42,3662.71,48096.63,35547.73,48505.94,6730.99,17770.93
john.williams97@gmail.com,26389.39,32242.5,25693.2,27994.7,1759.93,38839.12,36327.04
jane.garcia42@yahoo.com,38733.21,28314.95,23208.05,45861.83,25438.72,46972.61,1773.55
john.garcia42@yahoo.com,555.99,42924.49,49688.61,13560.06,6172.56,13160.9,6247.41
robert.jones96@gmail.com,13907.37,23851.4,11256.15,11444.94,38136.11,46239.42,45490.47
lisa.williams14@gmail.com,8242.2,36974.44,1668.88,32026.73,29705.07,8324.99,4417.81
david.wilson59@outlook.com,3411.76,3901.31,46344.07,7945.15,37220.73,42544.67,4944.83
jane.garcia8@gmail.com,45040.14,17287.07,48806.99,45534.15,30534.15,23866.72,8912.24
michael.jones8@gmail.com,26039.62,24466.57,9257.72,20645.4,8404.77,15821.01,34958.37
david.brown93@yahoo.com,36150.31,41592.22,25573.68,17055.8,18289.58,13466.16,12246.42
michael.johnson71@yahoo.com,17282.34,9176.93,17466.37,46983.46,23478.53,24601.83,37343.07
robert.jones73@yahoo.com,39727.72,13639.59,17942.03,37348.55,7337.69,20910.15,8504.59
sarah.jones90@yahoo.com,42967.48,19736.94,36916.68,37916.19,17247.59,13251.49,3118.19
robert.davis93@outlook.com,37187.48,20261.4,1524.38,48091.56,2202.89,47128.74,21624.46
chris.johnson97@yahoo.com,20717.15,35485.48,30777.46,260.2,19423.3,30058.07,31142.41
robert.miller11@yahoo.com,13360.68,9280.36,9492.24,6630.28,16447.46,16734.69,6468.65
emily.brown38@protonmail.com,10399.98,11133.49,40086.59,45072.94,9414.68,18767.17,45806.59
john.smith86@outlook.com,33626.98,18609.7,46605.25,34881.65,37000.88,3088.33,12192.43
david.jones23@yahoo.com,1123.62,33867.65,3304.44,30408.72,41549.38,48155.46,9018.23
robert.garcia73@outlook.com,7203.44,38596.85,17688.46,7675.59,2855.16,22348.53,11706.19
emily.brown75@protonmail.com,42226.31,16053.67,9884.38,38314.83,48719.99,30235.92,20684.43
michael.jones94@yahoo.com,42392.26,7637.93,1069.5,20524.6,29078.29,24961.13,7623.77
chris.williams19@outlook.com,16452.27,30834.51,9300.42,33473.39,36680.32,29629.97,38938.34
alex.johnson59@protonmail.com,18201.62,26786.14,35353.83,27795.61,21597.43,20793.64,35348.78
robert.garcia54@protonmail.com,44344.1,45458.19,46833.29,39103.06,34239.41,28524.57,37665.07
emily.miller68@gmail.com,23109.0,22685.28,4907.68,21354.5,43335.93,20097.41,9813.3
john.wilson34@yahoo.com,5566.24,27041.12,26033.19,45394.2,28586.46,28766.44,43245.2
john.johnson59@gmail.com,45620.7,24079.63,36838.62,17642.31,958.97,4164.67,38337.67
emily.garcia80@protonmail.com,28883.71,18146.56,44068.61,21122.62,5390.5,22688.28,2916.24
john.jones76@gmail.com,46448.65,6704.73,1656.39,20141.56,19092.33,28690.46,8556.49
robert.davis46@protonmail.com,26764.57,41672.3,28275.61,2614.07,20776.07,41123.57,42447.32
jane.johnson39@yahoo.com,48490.98,19187.84,44552.42,33079.09,3720.58,29617.33,30552.17
lisa.miller87@protonmail.com,16025.76,29456.03,35219.43,29999.53,38604.3,16979.48,26405.03
michael.jones62@gmail.com,28363.28,2840.26,9307.06,5124.17,33967.8,23430.17,2860.17
chris.garcia19@yahoo.com,17312.63,13288.92,10385.56,12690.72,41464.6,32665.67,31014.28
emily.williams65@protonmail.com,40693.64,40816.85,28331.98,6786.63,6507.01,15652.1,36376.88
chris.williams73@outlook.com,18052.71,30825.37,17416.32,41412.89,45914.29,23184.53,8548.0
robert.miller34@yahoo.com,39717.91,20767.21,29751.16,13101.88,38317.8,11318.21,26747.79
robert.johnson49@gmail.com,48449.91,22958.63,12817.51,36498.08,27712.73,11666.16,1333.53
robert.miller77@protonmail.com,22510.98,23800.81,7730.28,44117.35,140.9,41397.61,25755.1
chris.brown95@outlook.com,4461.51,35313.21,44598.26,23391.11,17515.58,48554.34,31996.72
david.brown5@outlook.com,9563.7,26574.86,13652.89,37515.04,41275.6,37084.93,21888.67
robert.wilson61@protonmail.com,17606.28,8992.58,26793.33,43472.73,4369.82,29512.47,18175.03
emily.johnson75@protonmail.com,7407.36,14540.56,10117.51,3868.04,20649.35,27695.57,5383.49
chris.jones56@outlook.com,12297.48,938.31,24548.09,33620.55,11980.16,18300.19,16257.07
lisa.davis73@gmail.com,38656.6,5497.1,46241.48,12587.69,2558.58,40148.81,47950.4
david.johnson28@gmail.com,44851.19,43668.65,17170.34,44645.33,2784.46,11724.82,1398.85
alex.brown70@gmail.com,40585.04,5394.42,2421.88,8291.06,24211.18,11511.58,27365.89
john.johnson43@gmail.com,30030.32,23341.26,1322.74,49459.71,5358.43,9052.97,21071.34
chris.williams41@gmail.com,3281.22,14795.06,49447.77,30240.89,47728.21,34156.0,33377.45
michael.smith36@outlook.com,16045.02,20474.98,35322.38,46454.97,17304.12,341.6,29025.72
michael.brown59@protonmail.com,47911.04,11972.28,627.25,10146.38,5992.15,6327.97,40099.57
emily.jones25@protonmail.com,6673.18,14214.54,23884.97,1078.95,36487.99,34317.63,2472.21
chris.davis11@outlook.com,38812.65,14107.01,41882.58,7918.73,18008.35,22462.83,3646.86
sarah.smith35@yahoo.com,30587.86,7419.69,3841.39,5061.4,13211.16,21376.74,36926.4
lisa.rodriguez27@outlook.com,49339.72,36767.96,48573.54,10078.09,23682.78,33501.12,28011.55
michael.smith56@outlook.com,27867.21,45604.0,28750.98,38742.04,1412.24,45649.5,31475.41
alex.wilson49@outlook.com,420.87,28338.04,48210.82,43020.97,38961.41,31862.16,4465.78
david.smith34@gmail.com,554.08,41441.62,19462.1,13155.51,453.24,30962.63,49241.79
sarah.brown5@gmail.com,49552.1,8433.63,19986.88,38443.04,43911.44,22241.56,34175.78
sarah.johnson87@outlook.com,31650.9,42320.96,14868.75,28565.38,26726.13,44781.47,21626.26
chris.williams39@outlook.com,45775.43,35559.36,1437.7,17148.01,10633.59,47121.72,11036.29
robert.williams3@yahoo.com,18398.45,41801.48,3777.98,42085.73,22692.76,46855.07,10401.9
sarah.miller77@yahoo.com,38411.56,10618.71,36642.64,31681.83,6695.58,45849.16,26567.31
sarah.davis51@outlook.com,35212.76,30291.24,29829.17,16676.31,48527.01,33493.42,42503.28
john.smith61@outlook.com,7428.39,15033.53,41761.15,46815.34,26265.91,22646.62,36582.71
john.smith72@outlook.com,4077.56,3576.73,43870.52,11639.68,34908.92,14696.86,3409.96
john.jones20@gmail.com,33733.49,11260.63,42677.84,14673.58,16991.85,1067.44,29128.7
jane.garcia76@gmail.com,14286.45,49171.36,41779.69,16006.09,23178.52,42333.25,11951.68
john.miller86@outlook.com,38217.91,13347.66,11390.63,21209.01,26523.11,5405.51,45831.97
emily.jones81@outlook.com,20166.42,18632.68,42887.73,4662.88,22306.24,32774.08,21052.56
robert.jones50@yahoo.com,17971.67,49220.97,22311.85,28605.27,34550.19,28414.55,15609.64
david.wilson18@gmail.com,5838.97,2885.74,6611.01,28946.08,20227.1,13020.65,42198.34
john.wilson83@protonmail.com,36360.84,35492.11,19583.33,3035.12,45339.04,9303.11,9941.63
emily.davis69@outlook.com,11896.33,27384.67,22687.57,4253.81,26465.56,49971.39,12448.97
chris.williams20@gmail.com,32742.61,7290.77,28567.68,29339.5,25880.71,8835.17,26914.0
alex.jones68@outlook.com,35311.11,20024.74,29507.48,30336.86,31824.0,31501.07,11982.53
robert.smith24@yahoo.com,47478.67,28933.33,49147.34,20955.13,47954.33,22008.46,32868.17
david.miller56@outlook.com,18843.19,12412.63,19472.69,29314.31,33218.71,7225.33,43730.07
sarah.rodriguez37@gmail.com,15872.16,26679.41,20883.48,22241.38,18825.73,8587.87,282.87
robert.davis97@gmail.com,15678.14,20912.23,31150.06,44418.95,20387.78,13702.92,257.22
sarah.rodriguez27@gmail.com,49200.23,15791.26,15331.81,34418.04,48757.21,31294.91,26906.53
sarah.rodriguez97@yahoo.com,33027.23,11829.45,42296.97,38258.9,6355.84,20029.86,36330.83
john.smith51@outlook.com,7149.86,38008.46,48735.99,33094.07,14820.57,25312.44,39422.84
lisa.johnson75@outlook.com,41387.1,44795.85,32087.22,14711.48,5714.48,7037.94,33842.63
john.williams52@yahoo.com,3151.39,17393.36,36802.48,38645.91,15397.95,15935.8,22685.17
alex.smith93@gmail.com,44533.51,12490.6,18222.08,42031.79,22300.52,17027.15,49350.77
lisa.wilson14@yahoo.com,40043.73,4918.61,30402.66,4634.36,16722.76,9723.31,30230.63
david.jones18@protonmail.com,12864.44,42443.52,43209.4,29736.31,16283.17,23978.34,8627.83
sarah.williams77@yahoo.com,17456.6,15881.39,17662.35,6055.67,14474.22,20847.16,21662.74
emily.smith3@outlook.com,5854.08,45864.94,3269.62,26407.72,36157.71,21897.91,25984.46
robert.smith83@protonmail.com,36610.75,22903.62,12485.8,24778.56,33264.19,21191.7,31773.52
robert.miller76@protonmail.com,25013.3,24664.57,28554.01,7057.04,20105.55,31643.83,49400.0
david.johnson9@gmail.com,26917.45,23887.28,26295.6,38377.92,8224.02,34034.31,42378.05
alex.miller23@outlook.com,7435.47,48195.75,20565.24,40219.28,22941.16,23761.72,7421.3
jane.rodriguez99@gmail.com,18252.03,8054.5,23539.85,3561.12,15281.0,37354.08,44201.8
jane.brown46@yahoo.com,44021.86,12155.57,8108.74,25466.01,43176.26,24654.84,46605.02
alex.garcia88@outlook.com,40417.78,20335.44,25608.81,16733.75,7127.84,35355.97,6161.01
emily.brown36@gmail.com,37197.64,1088.87,5161.05,31860.7,3273.73,20198.26,29854.07
sarah.williams47@gmail.com,36196.04,13172.07,18780.33,38872.3,20992.46,13234.29,6209.87
chris.smith78@gmail.com,39293.8,33355.85,19641.83,39607.28,36669.3,23795.48,49958.63
lisa.brown7@gmail.com,34921.08,22651.98,45210.42,35936.79,6915.31,45385.82,15415.85
david.jones43@yahoo.com,49654.47,3313.49,19905.36,18740.63,41428.21,43948.56,22797.71
alex.williams23@yahoo.com,2529.78,15312.58,31588.75,37483.77,44634.17,4984.38,34296.66
david.miller49@protonmail.com,8623.58,19379.21,17437.06,25503.41,17758.17,3481.4,36530.67
alex.williams19@outlook.com,24489.43,33136.16,5498.18,7401.61,42651.65,39621.6,22089.75
emily.garcia49@protonmail.com,43454.14,26740.81,23863.2,36112.69,20785.74,44819.33,25123.32
