UserEmail,MINA,POL,POL,AVX,USDT,ETH,PEPE
robert.davis89@outlook.com,9172.62,26273.16,8381.91,19142.17,1073.57,35201.19,32807.36
john.brown80@gmail.com,35334.46,22905.75,8514.24,46189.35,35344.23,26556.89,40789.88
lisa.davis2@outlook.com,2166.29,48289.73,49568.4,33449.95,657.7,19006.44,1247.43
lisa.smith61@outlook.com,31499.32,44148.47,42396.3,47169.99,11516.88,4271.11,42927.04
jane.brown86@gmail.com,21926.97,1201.49,16730.03,19994.14,36248.31,31831.47,14359.63
lisa.brown86@protonmail.com,33158.67,25632.75,10332.62,9715.07,34426.21,498.9,45215.91
sarah.wilson49@outlook.com,22656.59,16496.77,38251.44,15671.74,16508.23,24786.02,48085.49
emily.davis53@gmail.com,23104.9,30433.17,7425.42,14220.41,37856.76,4306.16,49477.82
jane.jones56@yahoo.com,7588.53,26936.59,10897.88,30055.45,40068.34,2201.62,17396.54
jane.garcia59@gmail.com,8819.58,35344.16,6917.35,35996.52,7215.37,3927.26,34696.96
sarah.miller69@outlook.com,15708.59,46330.91,14117.02,27489.16,23981.86,18954.0,11360.29
david.williams78@protonmail.com,3097.63,8253.68,6988.67,36354.17,3732.13,15784.4,37386.02
robert.smith51@gmail.com,6455.42,36390.88,36085.43,32211.34,37001.75,3063.99,12382.35
jane.davis41@gmail.com,19686.35,15890.75,19443.48,36222.4,19710.11,10612.74,41309.64
alex.smith37@protonmail.com,25785.2,18490.15,5576.02,35823.74,11622.35,37143.56,41356.22
jane.johnson27@gmail.com,17581.7,14048.43,25851.49,35189.25,23876.13,11773.92,11218.33
sarah.smith90@protonmail.com,44476.99,25733.66,20466.09,28849.14,43664.54,12726.77,41759.57
jane.johnson14@yahoo.com,33488.36,35752.16,46826.42,25941.71,816.91,21678.67,24267.26
emily.smith62@yahoo.com,26204.67,45031.65,22414.49,22958.89,3519.4,665.58,1772.39
michael.davis59@protonmail.com,11789.11,48218.89,3393.64,1206.37,49028.62,23929.06,19809.42
david.miller79@yahoo.com,29784.13,3128.6,19936.73,9593.69,2291.87,28852.83,27418.46
sarah.jones15@gmail.com,34662.34,2464.64,12272.66,30225.59,41708.79,25329.74,9812.62
john.rodriguez57@yahoo.com,7081.01,23464.51,22307.05,10033.55,45859.07,34336.85,16934.82
alex.wilson98@protonmail.com,2012.31,14538.67,4532.2,19225.19,33905.21,14257.05,2288.78
alex.brown34@yahoo.com,11119.57,30830.0,22092.49,23029.58,530.31,4073.34,7602.58
jane.johnson56@protonmail.com,9354.04,201.15,37105.26,14764.61,32719.33,32093.38,15780.33
alex.miller10@gmail.com,5330.82,36083.09,26977.53,40380.5,43590.05,7434.4,11423.12
sarah.johnson8@gmail.com,39188.04,20907.57,29155.11,12235.69,18171.93,29932.27,1449.34
alex.brown44@outlook.com,22055.52,46929.39,49311.91,44032.74,9638.17,38429.7,46681.78
david.williams90@gmail.com,24708.42,23635.62,28482.96,15252.95,11407.72,16440.65,31846.73
robert.rodriguez64@gmail.com,37652.23,2273.75,21299.82,5256.73,4361.78,23347.59,12664.94
robert.brown22@yahoo.com,23770.45,168.27,28803.63,26441.51,10092.5,7072.25,14532.65
michael.jones16@outlook.com,405.69,10415.97,41582.06,43503.27,10446.99,29462.76,3603.81
robert.davis81@yahoo.com,3110.92,29233.99,36931.62,2958.59,18534.34,26328.04,41398.43
david.miller30@protonmail.com,336.58,42000.9,27733.64,9031.44,9906.17,8296.23,33591.71
jane.johnson43@yahoo.com,13670.24,10532.54,35884.04,43941.04,16325.21,2694.44,11329.49
john.rodriguez69@gmail.com,29084.24,45053.65,20635.88,48696.31,2891.82,23892.47,16174.37
john.johnson81@gmail.com,15258.18,18683.58,9065.15,22158.4,1489.57,45008.03,21513.79
michael.jones50@yahoo.com,28057.18,10221.22,43778.96,6992.85,6207.28,137.93,18955.19
lisa.smith7@protonmail.com,27679.68,31143.32,2316.91,17640.52,5169.64,44096.42,1336.82
alex.brown71@gmail.com,39276.64,42832.84,28987.23,42623.88,45015.42,12164.14,428.97
john.rodriguez20@yahoo.com,38601.34,3017.56,6118.77,1325.43,35787.16,11782.55,31068.93
chris.wilson90@outlook.com,41449.33,21740.29,35639.0,16981.57,38694.77,4302.03,3096.73
robert.brown52@outlook.com,34535.53,48219.14,27944.79,47007.86,13833.52,43094.12,39184.54
michael.miller17@outlook.com,7700.33,32400.17,17741.52,16100.06,30299.43,31748.34,37180.82
jane.rodriguez43@yahoo.com,31039.03,7305.42,28691.59,6731.48,47799.8,44902.89,38067.27
john.brown40@outlook.com,858.24,19063.05,21397.89,23541.75,44731.28,12358.32,3458.96
alex.rodriguez32@protonmail.com,20069.85,893.62,48544.18,8708.09,47994.36,29216.16,4571.24
alex.wilson9@protonmail.com,25315.1,27887.73,8973.86,951.86,43320.07,43638.18,16536.39
jane.brown88@protonmail.com,49440.02,7424.33,14275.78,44159.12,11268.71,772.52,23032.16
michael.wilson9@yahoo.com,11604.47,11992.21,48460.2,30268.19,22593.65,30418.21,24422.87
chris.brown88@outlook.com,18326.42,8592.07,26187.49,48105.81,44645.52,36486.87,2967.29
john.davis54@gmail.com,8197.88,8934.21,20563.48,14661.89,17353.34,42344.67,16425.37
sarah.smith97@outlook.com,48587.69,40757.37,22454.51,18580.67,4989.01,22892.56,36877.29
chris.wilson44@protonmail.com,35504.71,12110.47,116.87,38733.15,4028.24,25296.15,7882.42
lisa.wilson16@outlook.com,2820.19,24436.69,1465.36,7480.04,44116.69,49488.74,44732.51
john.jones77@outlook.com,35777.22,37841.06,36903.74,10183.36,22433.79,36047.55,42437.92
john.brown98@protonmail.com,22990.33,13211.25,620.09,34490.02,8059.28,36835.1,16461.99
david.williams24@outlook.com,27416.05,40792.55,1516.43,42143.01,26678.61,21416.41,27907.5
john.johnson17@gmail.com,15541.17,16642.73,3437.52,49449.64,9481.68,49563.0,17917.68
alex.smith79@protonmail.com,49704.86,12928.74,31481.27,48449.1,9201.39,12287.69,32070.33
jane.garcia37@outlook.com,28101.82,31349.87,30960.48,25160.67,2567.63,47019.24,27977.44
alex.brown71@outlook.com,26777.37,14729.48,14335.11,13196.53,15427.44,46996.36,3813.13
michael.smith71@outlook.com,36080.49,9447.23,39787.27,4954.38,18043.54,9043.02,34945.52
sarah.miller88@yahoo.com,2562.27,4642.35,8121.43,38633.42,45432.95,18406.76,31282.92
robert.rodriguez93@outlook.com,1798.94,28042.78,19163.06,45070.75,15742.95,40312.48,27709.34
emily.garcia99@outlook.com,30078.53,2378.75,30070.29,26460.14,38112.97,1145.8,31140.09
chris.jones72@outlook.com,10015.0,14674.17,12308.24,31648.1,18040.88,25432.87,24773.49
robert.rodriguez7@gmail.com,5645.36,46011.57,44822.49,43204.77,31909.76,42996.16,22285.19
robert.smith18@outlook.com,3226.88,20220.09,46376.77,19617.93,40318.82,25768.3,22082.5
michael.rodriguez41@yahoo.com,19525.26,4202.56,11747.15,41372.68,3458.54,1865.26,16711.43
sarah.johnson6@gmail.com,48845.28,20094.8,24061.95,5226.96,31634.03,8209.75,47134.36
lisa.smith76@outlook.com,15491.17,14549.63,44916.12,33448.81,31239.76,29991.56,11967.56
robert.miller96@yahoo.com,4374.03,45387.18,4116.51,27443.88,15315.48,14367.92,37547.37
lisa.jones69@protonmail.com,36373.77,14003.41,11891.07,21039.7,1072.59,1520.18,43152.66
john.brown99@protonmail.com,36833.85,7035.26,40071.53,4977.92,7312.88,39808.04,32976.78
emily.davis7@yahoo.com,34829.2,2249.37,32161.78,11499.08,34924.74,1406.19,49873.33
emily.williams15@outlook.com,38502.73,30670.37,43159.92,31838.85,17955.85,11311.27,47687.52
david.johnson52@gmail.com,26499.92,39113.29,34981.41,44207.64,19233.62,41432.27,39171.03
alex.rodriguez70@yahoo.com,49231.03,13031.36,143.57,29806.34,34133.69,45002.56,24719.9
sarah.garcia12@yahoo.com,32370.05,34432.08,32534.82,48901.95,42229.31,25550.66,43264.67
david.davis96@outlook.com,40575.83,41526.39,19841.23,49912.06,45375.73,31520.96,13238.71
john.miller68@protonmail.com,7544.55,3665.73,33712.27,26853.85,10728.57,7535.48,18306.16
john.wilson22@outlook.com,4921.22,24754.4,12113.92,49123.84,6303.78,3077.31,46291.55
sarah.wilson88@outlook.com,15915.03,1587.5,22154.72,44551.86,38383.2,32887.14,42069.89
sarah.williams39@outlook.com,3507.28,20305.49,41727.83,19023.35,37262.21,14067.29,35499.75
david.wilson71@protonmail.com,13623.41,37315.89,21269.74,48841.04,89.43,21898.72,4946.92
robert.brown41@gmail.com,30961.73,44822.62,24309.57,4377.07,40069.48,3127.13,9809.36
sarah.garcia58@protonmail.com,27644.75,20217.02,44074.44,29970.18,46475.95,2855.15,18846.34
jane.jones44@outlook.com,8631.79,48418.57,17959.29,39933.49,22528.5,7579.55,40469.52
chris.miller96@yahoo.com,21233.37,7702.25,9278.31,38800.97,3214.84,6334.11,25727.96
john.garcia57@yahoo.com,22278.49,5576.47,16123.49,18061.77,7425.45,27913.17,32772.64
sarah.davis98@yahoo.com,18816.55,16853.86,12959.69,13267.05,22055.12,11442.57,1574.41
emily.davis18@yahoo.com,40802.61,10547.01,20312.27,39141.73,37918.58,25917.65,8391.38
david.brown90@gmail.com,36587.51,983.31,40617.53,23285.15,21922.64,14356.01,11114.56
chris.garcia96@yahoo.com,40510.67,30451.49,16809.1,9119.58,15352.06,19778.82,6321.78
alex.wilson57@yahoo.com,28671.72,6278.58,30719.32,18860.86,24409.29,20162.91,187.87
david.jones75@protonmail.com,31575.62,8628.37,32549.18,1034.65,14674.28,22730.13,9883.03
chris.rodriguez23@yahoo.com,946.57,5608.85,13780.63,36620.82,16640.42,7345.44,20665.03
john.brown99@outlook.com,15839.19,36869.07,47634.82,36095.22,12615.3,27160.56,6318.69
emily.davis69@protonmail.com,47996.75,37101.59,29624.0,26302.77,40573.4,48235.75,24716.36
jane.smith72@protonmail.com,32089.28,6485.91,22241.28,39967.1,4673.41,42024.64,42024.61
jane.miller85@yahoo.com,42001.3,18139.68,22892.43,20594.09,19521.44,2032.07,25516.83
sarah.davis37@yahoo.com,15391.78,45390.96,19648.72,26101.62,9656.58,44631.4,22341.68
lisa.jones49@outlook.com,15021.8,2160.59,30588.37,42282.63,40481.1,49833.66,26550.93
john.miller25@protonmail.com,15301.44,18908.98,1845.25,28171.9,9945.63,16376.22,24537.26
chris.brown69@outlook.com,6811.07,14046.91,1002.5,45330.8,35196.41,38675.25,39557.81
emily.williams69@outlook.com,2982.65,29956.16,18994.9,35920.47,10273.04,34719.36,43861.44
sarah.wilson52@outlook.com,42510.44,48443.04,44117.7,43002.9,21305.85,27266.73,41013.26
alex.johnson56@yahoo.com,39632.05,4113.31,21933.0,7322.04,45144.01,34962.61,46934.75
chris.davis92@outlook.com,23475.91,37207.27,36489.7,9272.2,35423.66,12367.28,41563.24
alex.brown58@gmail.com,7803.51,2889.19,42490.09,29643.58,49049.03,4387.49,3430.59
jane.miller61@yahoo.com,4140.83,43353.94,18165.2,17425.47,25583.14,8774.19,32827.67
chris.wilson76@protonmail.com,26837.52,6123.3,21408.68,2033.06,6652.79,47383.16,40335.1
david.johnson39@gmail.com,23836.91,49489.57,23902.29,29430.05,26331.28,18476.72,22537.71
robert.wilson48@protonmail.com,5560.84,20471.93,20088.61,37150.74,2398.97,42582.75,6059.84
robert.wilson6@yahoo.com,38211.57,33212.47,42018.04,15987.19,31609.02,29002.28,8900.15
david.johnson46@gmail.com,37878.87,14003.25,33848.48,23848.08,41235.54,3420.79,37191.99
jane.wilson9@yahoo.com,26113.03,38265.63,47588.29,29309.26,42833.89,11602.19,48627.09
john.jones66@yahoo.com,17007.42,14102.67,9706.05,18241.74,14757.77,22015.79,1615.35
david.jones61@protonmail.com,12765.72,40447.75,27382.4,46695.1,19595.62,37892.59,13508.32
jane.williams43@gmail.com,49528.52,33516.73,21606.9,48270.52,46599.61,1629.13,24806.17
alex.smith72@outlook.com,14595.29,32838.1,35977.2,18012.26,9264.13,36238.21,12053.48
sarah.jones70@yahoo.com,47692.24,39228.5,18204.53,9347.05,17954.22,44024.6,46033.41
lisa.brown46@gmail.com,16460.08,9870.01,48307.77,4325.7,25812.93,3319.75,44261.05
michael.wilson61@outlook.com,15458.47,27595.41,33422.53,11803.8,49673.45,15159.38,23743.87
robert.davis90@yahoo.com,9392.27,15284.21,21594.48,47263.52,8362.89,22729.93,24747.58
emily.davis52@gmail.com,27927.14,9731.81,16167.43,15730.74,20864.27,15598.66,11107.41
chris.williams94@protonmail.com,32839.26,10844.27,8594.74,32094.87,2315.21,37652.79,38751.52
alex.miller77@protonmail.com,42947.24,7867.6,4091.62,3516.51,14835.39,27398.71,33731.71
chris.brown68@protonmail.com,15788.37,5597.17,30026.37,12114.53,23144.14,48010.02,8968.45
emily.smith53@gmail.com,32408.02,19340.48,27447.34,25952.09,44943.35,18720.87,32800.13
alex.johnson18@gmail.com,44978.88,4623.49,29933.11,13680.21,9219.84,2346.43,43735.97
jane.johnson75@gmail.com,37834.42,49945.27,45000.1,25716.07,17325.77,40194.82,25532.5
sarah.miller58@protonmail.com,23326.64,23244.17,7474.41,14315.31,47735.21,41584.98,38339.32
jane.jones52@yahoo.com,16596.63,15138.06,1800.99,40409.66,15182.49,6283.17,49691.96
robert.wilson78@protonmail.com,1336.39,32669.81,41595.2,39889.67,9593.56,46235.58,43127.06
john.garcia21@gmail.com,14741.42,49394.96,42392.82,13047.12,10320.36,37702.37,16797.95
sarah.smith7@yahoo.com,38167.14,34648.46,9076.7,48666.58,3953.74,16988.8,18106.69
chris.davis98@outlook.com,22335.13,49738.51,45027.54,28748.04,11711.73,38392.28,43449.95
jane.jones83@yahoo.com,26046.58,24509.91,9396.68,49048.16,45045.99,16964.08,6598.97
john.rodriguez55@gmail.com,21778.35,15697.57,43517.63,45519.32,3647.33,4788.65,40719.0
john.garcia80@outlook.com,12037.43,30140.37,19333.45,48612.35,12256.51,26695.4,21822.64
john.davis91@gmail.com,5265.93,11106.36,28932.74,11722.42,29775.31,23845.62,20800.51
lisa.johnson71@yahoo.com,43657.92,13396.75,20868.55,38975.25,9765.98,16888.25,23976.61
robert.williams61@gmail.com,13723.5,47203.27,4666.02,35797.92,205.63,47830.61,14271.91
robert.garcia59@yahoo.com,19506.5,5592.39,1548.57,157.84,23030.71,25251.93,1171.4
emily.williams55@protonmail.com,23273.0,1517.14,41326.81,34387.73,7959.78,8017.15,14011.19
jane.wilson98@yahoo.com,41105.7,38030.51,7305.5,4510.04,24209.15,3637.84,47123.13
lisa.rodriguez78@protonmail.com,12762.79,22900.35,38003.55,15843.24,35665.24,20489.29,46205.01
michael.jones10@outlook.com,2047.43,29038.34,36403.65,14948.6,46153.63,13001.61,24598.88
david.brown88@gmail.com,4917.49,32260.66,37118.97,22193.02,23976.82,21176.41,11575.23
david.davis9@protonmail.com,15140.42,12514.97,24638.43,34638.16,5641.33,23872.59,8357.41
sarah.miller33@outlook.com,25155.15,21226.16,34130.44,36574.05,2680.82,10627.73,19754.11
emily.garcia51@gmail.com,15344.23,33372.78,22041.98,23102.66,42083.26,44516.66,23552.42
chris.brown23@gmail.com,13103.32,30648.06,23123.44,21955.79,2698.5,20190.23,281.09
robert.smith79@protonmail.com,33327.16,47313.47,3088.11,35694.16,2033.55,7843.28,34927.63
robert.brown24@outlook.com,14564.79,15242.37,20574.58,12054.47,32878.0,9485.23,45367.24
alex.brown26@outlook.com,1086.94,34514.98,9354.19,601.45,49941.35,6666.89,3401.25
robert.miller39@gmail.com,32918.14,28325.62,4157.24,45021.68,23275.75,36213.38,35811.79
michael.wilson35@protonmail.com,44765.13,29456.61,30502.97,20411.68,22243.89,35406.34,4323.7
robert.jones58@protonmail.com,3651.73,9131.83,15155.82,16154.52,14889.03,31835.59,16605.37
alex.smith60@protonmail.com,4462.42,18999.15,2073.67,14978.32,40357.95,7395.33,22478.98
sarah.miller68@yahoo.com,47540.78,15361.65,9929.9,2711.55,34943.26,19180.22,22735.87
sarah.williams94@yahoo.com,11140.48,44932.2,1085.81,17208.27,39961.39,47123.65,8286.5
michael.smith48@yahoo.com,4267.1,757.96,1075.42,39639.52,19470.13,29334.47,14841.35
chris.johnson59@protonmail.com,43227.98,33230.58,18044.54,46952.46,23451.42,4512.46,18990.32
lisa.garcia74@protonmail.com,49706.4,26633.76,39171.36,24623.55,16736.84,37959.68,4999.52
emily.williams27@protonmail.com,17777.45,12278.46,49952.59,49066.47,37060.23,34834.19,15517.53
lisa.rodriguez23@protonmail.com,22469.07,40340.62,24707.35,10484.13,36812.98,15692.12,49117.61
david.miller2@yahoo.com,42068.67,18129.13,44778.78,27889.41,45997.27,1185.27,48744.65
michael.rodriguez35@protonmail.com,4022.74,33646.98,37646.32,16244.03,17631.43,2918.83,32494.65
alex.wilson10@gmail.com,26718.37,2274.29,3911.98,41478.28,12631.54,2613.58,17402.86
lisa.garcia93@protonmail.com,631.1,36625.95,10740.38,16872.79,47339.12,27290.14,16786.22
chris.garcia39@outlook.com,18162.23,30798.82,14808.92,3940.94,45652.9,40960.54,43856.27
david.garcia11@yahoo.com,4630.01,16091.17,41459.38,21182.52,15090.76,16351.91,11347.51
sarah.smith89@yahoo.com,41376.2,31349.95,15229.02,2176.41,36672.13,31427.66,7914.65
david.johnson76@gmail.com,15730.9,5220.3,43008.18,3615.23,31445.07,32531.02,4531.98
david.miller50@protonmail.com,45115.74,18840.28,4859.47,33225.48,13008.46,13616.21,48599.82
jane.jones76@gmail.com,18706.01,37288.44,32793.62,1015.42,7292.95,35963.95,37140.15
alex.garcia40@protonmail.com,38815.76,20241.77,19752.68,7218.89,43367.22,7847.66,1762.51
michael.jones90@protonmail.com,22092.33,42061.73,45954.1,31889.87,46992.58,11088.71,12754.95
lisa.jones69@yahoo.com,5557.93,44123.16,10754.9,15832.62,5178.5,21056.28,5825.31
lisa.smith86@gmail.com,19134.8,36000.05,25393.01,41992.34,19038.72,27510.37,23687.32
alex.garcia86@outlook.com,7233.6,21474.22,2285.71,29104.94,8076.47,39425.68,13267.17
emily.davis25@outlook.com,27545.99,2421.08,48199.57,37584.99,29307.53,18575.24,2896.2
chris.garcia23@outlook.com,6331.72,31525.63,10456.84,34700.92,44604.65,35409.9,42420.06
sarah.williams39@yahoo.com,7433.07,28502.87,10808.9,48216.4,3514.55,5799.47,48181.83
jane.johnson63@outlook.com,4522.27,35176.87,44953.83,7358.48,38163.75,29059.8,17783.77
alex.johnson48@protonmail.com,14469.71,49412.11,15801.77,29064.38,12385.21,41279.95,41982.81
jane.jones44@gmail.com,14070.42,21649.13,9240.79,17080.98,26976.96,10183.85,35406.6
david.rodriguez54@protonmail.com,7060.09,12181.03,42778.7,980.09,8445.99,15586.45,28358.12
emily.miller99@outlook.com,25101.85,5584.0,43512.04,13242.7,19993.56,17947.83,30341.09
chris.williams62@yahoo.com,15998.61,40702.62,22599.69,45401.56,3254.51,44084.28,22961.21
emily.davis42@protonmail.com,6801.73,16328.71,31968.66,3320.71,44117.23,492.67,37182.03
robert.davis3@protonmail.com,19264.52,39412.18,32269.9,6965.8,12116.81,26088.71,25518.89
john.williams40@yahoo.com,24606.02,43522.68,32421.53,801.79,10849.08,16187.89,12253.22
chris.miller57@yahoo.com,46091.92,44291.29,45070.35,31871.85,32319.41,31252.95,4446.24
john.rodriguez80@protonmail.com,15620.71,21039.75,8508.49,7260.6,6247.56,6994.71,5445.24
chris.garcia82@outlook.com,20976.71,18784.66,33041.61,23860.13,27487.41,5914.86,7224.02
john.johnson86@protonmail.com,29880.18,21541.71,8094.57,17461.22,21377.99,14732.25,45512.27
jane.johnson29@yahoo.com,24541.08,27443.66,3050.81,47915.48,42331.93,48451.83,45098.23
emily.wilson44@gmail.com,41240.75,12949.22,35798.38,23096.96,8504.66,2335.77,33204.52
john.johnson31@yahoo.com,1680.84,25147.4,30793.04,26784.38,26411.53,35012.07,19925.68
emily.smith88@outlook.com,2305.39,40593.85,14898.2,40102.15,21142.33,35918.57,31355.27
emily.garcia81@yahoo.com,41116.2,27082.51,4535.34,36871.52,48290.52,20140.43,27547.92
michael.rodriguez98@yahoo.com,22795.97,48396.46,3577.0,9699.9,9897.56,4821.15,35862.8
lisa.johnson48@outlook.com,19853.06,33910.67,1899.75,31492.12,26933.63,14113.16,2558.4
jane.davis2@yahoo.com,1819.43,12434.2,32581.88,765.62,43880.43,34210.91,41956.97
emily.miller44@protonmail.com,47054.58,5847.65,25199.97,42150.35,261.55,11723.15,42115.47
alex.wilson28@gmail.com,36240.46,8300.55,8005.41,16201.24,42434.08,21325.22,1152.53
alex.davis35@gmail.com,14068.7,2193.69,3402.87,13539.52,23477.66,6442.29,36016.24
emily.smith14@yahoo.com,36303.56,15816.5,1508.39,21621.59,13502.63,10340.75,24173.87
alex.garcia92@outlook.com,20969.83,29236.28,46564.15,42373.12,26851.12,785.74,1703.41
lisa.rodriguez32@gmail.com,36786.94,47289.98,38858.48,6676.54,39476.64,12904.37,12763.45
john.rodriguez73@protonmail.com,31028.3,24264.39,20414.61,20696.78,26986.91,27676.36,6266.25
jane.brown25@outlook.com,8772.21,30396.94,20744.64,41979.76,10310.07,32797.46,48559.85
robert.garcia11@yahoo.com,13630.05,25683.3,7678.65,6895.66,27288.23,14282.36,17708.05
emily.garcia87@yahoo.com,23327.42,24745.68,23961.56,20975.84,34974.27,20649.0,22869.04
chris.wilson69@yahoo.com,11754.37,97.51,11063.25,21668.46,34410.85,21546.23,34094.53
jane.williams2@outlook.com,12598.73,29948.09,47946.94,1743.86,45450.07,38421.82,33550.16
jane.johnson95@yahoo.com,44090.42,45253.36,43887.18,42251.84,2338.36,7249.23,8503.81
jane.brown27@yahoo.com,7487.27,16185.8,6121.58,46351.15,26298.36,18627.11,27974.55
michael.brown49@yahoo.com,8247.72,17983.37,36834.26,9353.12,33515.23,23538.25,12358.43
john.davis63@gmail.com,38001.79,23565.74,42858.69,32845.01,11483.96,33544.52,19442.92
david.garcia60@gmail.com,9586.85,10424.64,38738.63,12622.26,47371.05,23534.25,8183.15
alex.miller14@yahoo.com,42310.09,43927.58,5359.4,14530.79,15474.77,24208.77,47256.5
robert.johnson38@yahoo.com,20429.25,36346.17,22227.85,5520.4,11816.47,46933.73,5526.96
michael.garcia17@protonmail.com,10166.24,19007.99,46095.3,21262.92,48628.08,27520.92,46874.54
john.garcia30@protonmail.com,24474.29,3665.48,6908.11,18193.58,9505.61,6674.9,32934.14
sarah.davis94@gmail.com,23962.88,22101.48,13140.61,22667.2,48986.01,25482.6,9083.81
lisa.wilson15@outlook.com,14079.26,10825.5,6985.34,27422.14,42476.23,23979.79,2560.9
john.rodriguez97@yahoo.com,37087.01,27040.93,49256.72,14306.22,42025.71,47583.54,16856.58
david.wilson70@outlook.com,27243.48,85.27,21737.23,40289.07,23248.81,2622.3,38437.12
john.johnson69@outlook.com,4178.6,22432.03,27239.17,19607.11,33641.69,25547.7,23954.52
emily.brown13@outlook.com,13250.65,1027.71,17900.51,40742.66,28456.18,13882.69,13468.09
jane.johnson53@protonmail.com,37599.72,14836.32,39689.79,3744.38,31753.89,23123.19,3769.41
robert.garcia26@yahoo.com,28919.39,44595.87,31592.21,2656.25,9862.47,35733.99,14542.67
robert.jones23@outlook.com,37703.29,35998.27,19017.12,4173.58,33876.04,46097.33,40670.84
robert.davis22@gmail.com,4095.71,39764.39,12001.96,43906.51,24028.75,8007.07,40933.37
john.jones68@gmail.com,40369.49,41504.45,38658.18,23413.32,12381.22,49311.87,48808.42
robert.smith75@gmail.com,15456.62,36829.95,45853.38,31640.92,17032.04,10887.5,9017.54
sarah.jones57@gmail.com,25615.0,6147.63,38828.63,20151.48,31617.81,17321.11,48239.68
chris.davis95@yahoo.com,18164.34,17834.63,39539.64,1495.14,26425.51,46723.96,35069.52
sarah.brown1@outlook.com,40044.27,4683.03,20522.08,30726.01,43438.49,26654.53,40558.15
sarah.rodriguez26@gmail.com,37502.87,38075.05,49824.79,48056.02,29799.75,42963.21,38759.71
michael.rodriguez26@yahoo.com,21459.03,23686.88,18680.33,755.41,47627.35,34118.74,49948.45
emily.jones59@gmail.com,40013.16,31460.92,34966.77,499.44,33094.02,11732.0,2688.33
emily.johnson72@protonmail.com,3881.18,23348.48,26394.6,36812.83,45363.76,14948.51,33238.9
lisa.williams75@yahoo.com,3086.71,32392.71,28930.77,19997.53,31239.42,45195.51,26546.09
lisa.wilson19@protonmail.com,9656.69,24241.42,4863.84,39437.81,47303.24,46861.74,16293.14
robert.garcia10@protonmail.com,8919.06,14000.21,11378.84,36716.96,38341.22,41967.69,31944.1
jane.miller98@yahoo.com,35203.46,49638.65,29603.69,7747.62,29958.51,44576.14,8732.88
david.jones51@gmail.com,22484.46,4977.35,36560.98,48822.38,13822.64,20625.71,47554.98
john.jones61@outlook.com,34030.37,683.38,11127.66,30149.04,4298.35,215.03,45662.86
alex.jones32@yahoo.com,6259.84,30693.02,18606.55,18372.57,34511.24,8086.25,20795.3
chris.jones15@yahoo.com,20935.47,24608.16,44436.73,35168.57,2567.65,37618.79,26101.02
michael.smith12@yahoo.com,29303.5,37790.56,3211.71,9047.47,38248.72,22166.82,13140.18
sarah.davis81@protonmail.com,11132.05,240.98,18774.16,14941.39,13347.43,44019.48,27994.4
sarah.brown55@outlook.com,15403.19,48190.5,13723.38,24176.24,659.22,46712.93,17574.98
david.smith70@yahoo.com,21590.21,38738.36,34473.37,15737.44,39923.95,30780.95,1501.29
robert.smith68@yahoo.com,23647.71,32732.87,44974.23,46738.63,26962.27,12694.45,49760.51
david.davis53@protonmail.com,6208.37,927.98,16975.15,47233.36,5472.01,19089.61,2173.14
chris.jones17@yahoo.com,29632.6,14177.53,27756.51,2117.4,32943.0,48939.04,9414.4
chris.johnson98@gmail.com,18504.16,49363.61,31539.72,49423.16,42988.28,22670.02,26151.01
alex.garcia61@outlook.com,18189.35,13802.29,35697.02,45176.32,38287.48,36372.48,34341.19
chris.jones94@yahoo.com,23565.45,24113.15,37908.15,16426.13,34027.9,26840.96,16132.52
lisa.jones34@outlook.com,24399.67,48220.36,35061.19,1010.71,40770.55,10473.45,10279.9
jane.garcia49@yahoo.com,34665.7,49575.68,17482.67,42121.39,1038.17,7443.14,1557.68
lisa.rodriguez77@yahoo.com,38241.12,16532.05,43554.89,4757.3,49115.04,25404.1,31934.56
lisa.davis24@outlook.com,18126.55,10744.09,35424.65,12857.47,14930.5,9608.37,47379.71
michael.garcia52@outlook.com,6109.02,39149.6,12277.99,41343.49,23484.51,33141.81,25712.9
jane.jones43@outlook.com,39374.25,17047.76,20506.57,24803.71,5768.2,21806.23,2801.23
john.garcia90@outlook.com,12433.95,5438.47,25811.62,12310.1,5075.88,30074.48,18915.89
sarah.miller28@outlook.com,9462.51,30908.27,21506.33,45716.88,49492.04,9901.62,34915.44
michael.williams56@outlook.com,40409.64,41760.39,29466.55,39828.99,32843.0,17413.08,31554.08
david.davis20@yahoo.com,9886.85,47431.65,47147.78,27563.74,46272.39,14847.52,41019.78
john.brown71@protonmail.com,30160.96,42475.74,13788.34,41197.86,2453.01,44496.73,23886.92
chris.johnson87@gmail.com,9997.7,35573.2,3908.21,16941.48,11887.0,48248.25,4920.15
jane.johnson36@gmail.com,47238.5,32582.12,25503.93,11792.38,4561.58,9527.25,38591.95
sarah.jones71@yahoo.com,1676.03,32276.19,5927.77,20090.42,37355.8,15265.49,24005.28
michael.davis10@outlook.com,27295.4,47160.65,40399.17,20389.86,40193.43,31151.94,33933.64
lisa.johnson36@gmail.com,37185.93,8592.71,38976.8,26360.13,8158.86,9213.28,6037.01
john.smith60@protonmail.com,31522.72,35976.23,12022.64,14413.19,42220.84,49070.66,4864.55
robert.garcia62@protonmail.com,44613.11,15325.27,1248.47,4353.93,48946.33,10713.98,47786.75
